nation,state,county,2020-01-23,2020-01-30,2020-02-06,2020-02-13,2020-02-20,2020-02-27,2020-03-05,2020-03-12,2020-03-19,2020-03-26,2020-04-02,2020-04-09,2020-04-16
US,Rhode Island,Unknown,,0,0,0,0,0,0.480769230769231,0.721153846153846,9.375,14.9038461538462,-0.240384615384615,76.6826923076923,100
Afghanistan,,,,0,0,0,0,0.280898876404494,0,1.68539325842697,4.21348314606742,20.2247191011236,50.2808988764045,59.2696629213483,100
US,Michigan,Washtenaw,,0,0,0,0,0,0,1.05820105820106,6.34920634920635,41.2698412698413,183.068783068783,105.291005291005,100
Tunisia,,,,0,0,0,0,0,0.558659217877095,3.35195530726257,17.877094972067,88.268156424581,144.13407821229,105.027932960894,100
US,Colorado,Adams,,0,0,0,0,0,0,0.606060606060606,2.42424242424242,12.1212121212121,63.6363636363636,65.1515151515152,100
Bulgaria,,,,0,0,0,0,0,0,3.84615384615385,47.8021978021978,93.4065934065934,106.043956043956,88.4615384615385,100
US,Guam,Unknown,,0,0,0,0,0,0,0,4.83870967741935,14.9193548387097,41.5322580645161,157.258064516129,100
China,Shandong,,,15200,18900,16200,3700,21000,200,200,100,1000,400,800,100
US,Florida,Duval,,0,0,0,0,0,0,0.552486187845304,7.73480662983425,37.0165745856354,112.707182320442,170.718232044199,100
US,California,San Mateo,,0,0,0,0,0,0.746268656716418,14.1791044776119,51.4925373134328,79.1044776119403,192.537313432836,134.328358208955,100
US,New York,Ulster,,0,0,0,0,0,0,1.32890365448505,2.6578073089701,25.5813953488372,51.1627906976744,72.0930232558139,100
US,Arizona,Pima,,0,0,0,0,0,0,0.403225806451613,2.41935483870968,27.4193548387097,65.3225806451613,110.887096774194,100
Cyprus,,,,0,0,0,0,0,0,3.50877192982456,35.672514619883,46.1988304093567,122.80701754386,121.637426900585,100
US,Pennsylvania,Chester,,0,0,0,0,0,0,0,3.36700336700337,24.9158249158249,42.4242424242424,72.3905723905724,100
Diamond Princess,,,,100,100,100,100,100,100,100,100,100,100,100,100
US,Washington,Yakima,,0,0,0,0,0,0,0.769230769230769,2.69230769230769,20,59.6153846153846,88.8461538461538,100
US,Missouri,St. Louis city,,0,0,0,0,0,0,0,2.40384615384615,30.7692307692308,70.6730769230769,135.576923076923,100
US,Minnesota,Hennepin,,0,0,0,0,0,0,0.302114803625378,9.66767371601208,28.7009063444109,32.3262839879154,42.2960725075529,100
US,Delaware,Sussex,,0,0,0,0,0,0,0,0.742574257425743,7.42574257425743,17.8217821782178,46.7821782178218,100
US,Colorado,El Paso,,0,0,0,0,0,0,0.645161290322581,9.03225806451613,78.7096774193548,130.967741935484,125.161290322581,100
US,Florida,Lee,,0,0,0,0,0,0,2.42424242424242,4.24242424242424,33.3333333333333,126.060606060606,149.69696969697,100
Latvia,,,,0,0,0,0,0,1.16279069767442,10.4651162790698,88.3720930232558,183.720930232558,248.837209302326,152.325581395349,100
Andorra,,,,0,0,0,0,0,1.11111111111111,0,57.7777777777778,190,226.666666666667,172.222222222222,100
Lebanon,,,,0,0,0,0,2.46913580246914,17.2839506172839,55.5555555555556,118.518518518519,260.493827160494,155.555555555556,108.641975308642,100
US,Texas,Fort Bend,,0,0,0,0,0,0.446428571428571,2.23214285714286,5.80357142857143,29.9107142857143,48.2142857142857,106.25,100
Cote d'Ivoire,,,,0,0,0,0,0,0,0.476190476190476,3.80952380952381,41.4285714285714,46.6666666666667,119.047619047619,100
China,Jiangsu,,,6200,12200,9850,3050,0,0,0,0,450,350,200,100
US,Ohio,Lucas,,0,0,0,0,0,0,0,0.4149377593361,14.1078838174274,70.954356846473,81.7427385892116,100
Costa Rica,,,,0,0,0,0,0,0,21.3592233009709,45.6310679611651,157.281553398058,160.194174757282,138.834951456311,100
Ghana,,,,0,0,0,0,0,0,0,4.18250950570342,46.0076045627376,27.3764258555133,66.1596958174905,100
US,Massachusetts,Unknown,,0,0,0,0,0,0,0,2.98850574712644,58.3908045977011,0.689655172413793,-15.4022988505747,100
US,Alabama,Jefferson,,0,0,0,0,0,0,0,30.6306306306306,125.225225225225,143.243243243243,172.072072072072,100
US,California,Contra Costa,,0,0,0,0,0,0.680272108843537,5.4421768707483,22.4489795918367,60.5442176870748,98.6394557823129,141.496598639456,100
China,Shanghai,,,126.315789473684,190.789473684211,76.3157894736842,25,3.94736842105263,2.63157894736842,6.57894736842105,25,115.789473684211,93.4210526315789,39.4736842105263,100
US,New Jersey,Gloucester,,0,0,0,0,0,0,0,1.4218009478673,14.218009478673,64.4549763033175,115.63981042654,100
US,Ohio,Hamilton,,0,0,0,0,0,0,0,1.40845070422535,35.9154929577465,88.0281690140845,207.746478873239,100
US,Louisiana,St. John the Baptist,,0,0,0,0,0,0,0,2.27272727272727,26.5151515151515,178.787878787879,153.787878787879,100
US,Michigan,Unknown,,0,0,0,0,0,0,0,0,5.5793991416309,72.5321888412017,79.8283261802575,100
US,Kentucky,Jefferson,,0,0,0,0,0,0,1.21951219512195,7.31707317073171,26.219512195122,117.073170731707,114.024390243902,100
US,Alabama,Mobile,,0,0,0,0,0,0,0,0.377358490566038,7.54716981132075,18.1132075471698,98.1132075471698,100
China,Beijing,,,1840,3200,1840,580,300,160,340,900,1720,320,120,100
Djibouti,,,,0,0,0,0,0,0,0,0.219298245614035,2.19298245614035,6.35964912280702,20.8333333333333,100
Niger,,,,0,0,0,0,0,0,0,0,5.74712643678161,50.5747126436782,179.310344827586,100
US,Virginia,Prince William,,0,0,0,0,0,0,0.353356890459364,3.886925795053,11.3074204946996,25.7950530035336,64.3109540636042,100
US,New York,Albany,,0,0,0,0,0,0,0.99009900990099,20.2970297029703,63.3663366336634,40.5940594059406,62.3762376237624,100
US,South Carolina,Richland,,0,0,0,0,0,0,0,4.93827160493827,32.0987654320988,86.4197530864197,133.950617283951,100
China,Chongqing,,,100,100,100,100,100,100,100,100,100,100,100,100
Canada,Nova Scotia,,,0,0,0,0,0,0,0,5.90717299578059,24.8945147679325,50.6329113924051,62.8691983122363,100
US,New Jersey,Sussex,,0,0,0,0,0,0,0,1.0752688172043,25.2688172043011,69.8924731182796,114.516129032258,100
US,New York,Putnam,,0,0,0,0,0,0,0,1.48148148148148,68.1481481481482,105.185185185185,149.62962962963,100
US,Nevada,Washoe,,0,0,0,0,0,0.478468899521531,0.478468899521531,7.6555023923445,23.444976076555,45.933014354067,95.6937799043062,100
US,Texas,Denton,,0,0,0,0,0,0,0,6.52173913043478,53.6231884057971,123.913043478261,124.63768115942,100
China,Sichuan,,,100,100,100,100,100,100,100,100,100,100,100,100
US,Pennsylvania,Lackawanna,,0,0,0,0,0,0,0,1.21457489878543,10.1214574898785,32.3886639676113,82.5910931174089,100
US,California,Kern,,0,0,0,0,0,0,0,0.896860986547085,13.9013452914798,54.7085201793722,78.47533632287,100
US,North Carolina,Wake,,0,0,0,0,0,0.552486187845304,3.86740331491713,9.39226519337017,32.0441988950276,83.4254143646409,75.6906077348066,100
US,Massachusetts,Barnstable,,0,0,0,0,0,0,0,4.71698113207547,58.4905660377358,203.77358490566,151.88679245283,100
US,Idaho,Ada,,0,0,0,0,0,0,0,5.55555555555556,94.4444444444444,468.518518518519,346.296296296296,100
Burkina Faso,,,,0,0,0,0,0,0,1.94174757281553,30.0970873786408,115.533980582524,132.038834951456,150.485436893204,100
US,Connecticut,Litchfield,,0,0,0,0,0,0,0.454545454545455,2.72727272727273,16.8181818181818,44.0909090909091,79.0909090909091,100
US,Connecticut,Unknown,,0,0,0,0,0,0,0,0,0,122.535211267606,153.521126760563,100
Australia,Western Australia,,,0,0,0,0,0,8.10810810810811,16.2162162162162,116.216216216216,483.783783783784,456.756756756757,256.756756756757,100
US,Florida,Pinellas,,0,0,0,0,0,0,1.85185185185185,12.962962962963,45.3703703703704,192.592592592593,137.962962962963,100
US,Louisiana,Lafourche,,0,0,0,0,0,0,0,2.96296296296296,17.7777777777778,96.2962962962963,174.074074074074,100
US,Georgia,Hall,,0,0,0,0,0,0,0,1.7921146953405,6.09318996415771,17.921146953405,62.7240143369176,100
US,Indiana,Hamilton,,0,0,0,0,0,0,0,1.6,30.4,133.6,150.4,100
Albania,,,,0,0,0,0,0,0,21.1009174311927,37.6146788990826,100.917431192661,94.4954128440367,121.100917431193,100
US,Ohio,Mahoning,,0,0,0,0,0,0,0,2.80898876404494,25.8426966292135,79.2134831460674,79.7752808988764,100
Uruguay,,,,0,0,0,0,0,0,0,171.739130434783,300,289.130434782609,230.434782608696,100
US,New Jersey,Warren,,0,0,0,0,0,0,0,2.1978021978022,14.8351648351648,46.7032967032967,111.538461538462,100
US,Oklahoma,Oklahoma,,0,0,0,0,0,0,0,16.0714285714286,49.1071428571429,127.678571428571,150.892857142857,100
US,Maryland,Frederick,,0,0,0,0,0,0,0,0.378787878787879,4.92424242424242,11.7424242424242,71.2121212121212,100
US,Virginia,Henrico,,0,0,0,0,0,0,0,1.12359550561798,14.6067415730337,33.1460674157303,130.337078651685,100
US,Texas,Collin,,0,0,0,0,0,0,4.54545454545455,15.9090909090909,79.5454545454545,135.227272727273,226.136363636364,100
US,New Mexico,Bernalillo,,0,0,0,0,0,0,1.63934426229508,14.7540983606557,28.6885245901639,88.5245901639344,168.852459016393,100
US,Tennessee,Sumner,,0,0,0,0,0,0,0,2.94117647058824,39.2156862745098,220.588235294118,118.627450980392,100
US,Illinois,Kane,,0,0,0,0,0,0,1.16279069767442,2.32558139534884,29.6511627906977,56.3953488372093,95.3488372093023,100
US,Louisiana,St. Charles,,0,0,0,0,0,0,0,3.2258064516129,14.5161290322581,127.41935483871,146.774193548387,100
US,New Hampshire,Hillsborough,,0,0,0,0,0,0,0,4.84848484848485,16.3636363636364,77.5757575757576,93.9393939393939,100
US,Colorado,Eagle,,0,0,0,0,0,0,12.9411764705882,47.0588235294118,112.941176470588,196.470588235294,94.1176470588235,100
US,Georgia,Clayton,,0,0,0,0,0,0,0,3.42857142857143,17.7142857142857,73.1428571428571,76,100
US,Idaho,Blaine,,0,0,0,0,0,0,0,80.9523809523809,309.52380952381,1280.95238095238,452.380952380952,100
Kyrgyzstan,,,,0,0,0,0,0,0,0,1.61290322580645,22.0430107526882,38.7096774193548,88.1720430107527,100
US,New York,Onondaga,,0,0,0,0,0,0,0,1.92307692307692,77.8846153846154,209.615384615385,54.8076923076923,100
United Kingdom,Channel Islands,,,0,0,0,0,0,0,2.08333333333333,9.375,57.2916666666667,132.291666666667,175,100
US,Virginia,Arlington,,0,0,0,0,0,0,1.15606936416185,8.67052023121387,26.5895953757225,37.5722543352601,87.8612716763006,100
US,Louisiana,Ascension,,0,0,0,0,0,0,0,2.46913580246914,109.876543209877,135.802469135802,208.641975308642,100
US,Maryland,Howard,,0,0,0,0,0,0,0,10.5263157894737,21.7105263157895,67.7631578947368,96.7105263157895,100
Kosovo,,,,0,0,0,0,0,0,0,0,26.7924528301887,20.377358490566,22.2641509433962,100
US,Oregon,Multnomah,,0,0,0,0,0,0,0.684931506849315,4.10958904109589,26.027397260274,78.7671232876712,97.2602739726027,100
Nigeria,,,,0,0,0,0,0,0.649350649350649,0.649350649350649,3.8961038961039,37.012987012987,77.2727272727273,67.5324675324675,100
Bolivia,,,,0,0,0,0,0,0,1.12994350282486,5.64971751412429,17.5141242937853,45.1977401129944,79.6610169491525,100
Guinea,,,,0,0,0,0,0,0,0,0.409836065573771,1.22950819672131,19.672131147541,58.1967213114754,100
US,New York,Sullivan,,0,0,0,0,0,0,0,5.59440559440559,31.4685314685315,72.027972027972,96.5034965034965,100
US,South Carolina,Greenville,,0,0,0,0,0,0,0,3.84615384615385,24.1758241758242,56.5934065934066,54.9450549450549,100
US,New Hampshire,Rockingham,,0,0,0,0,0,0,1.92307692307692,9.61538461538462,31.4102564102564,66.025641025641,68.5897435897436,100
Australia,South Australia,,,0,15.3846153846154,0,0,0,23.0769230769231,30.7692307692308,253.846153846154,1484.61538461538,1015.38461538462,407.692307692308,100
US,Louisiana,Ouachita,,0,0,0,0,0,0,0,0,14.7286821705426,58.1395348837209,159.68992248062,100
Honduras,,,,0,0,0,0,0,0,2.40963855421687,12.0481927710843,48.1927710843374,201.204819277108,149.397590361446,100
San Marino,,,,0,0,0,0,1.0752688172043,21.505376344086,51.6129032258064,53.763440860215,95.6989247311828,39.7849462365591,94.6236559139785,100
US,Louisiana,Tangipahoa,,0,0,0,0,0,0,0,0,5.03597122302158,25.1798561151079,173.381294964029,100
US,Texas,Galveston,,0,0,0,0,0,0,0,3.53982300884956,20.353982300885,91.1504424778761,157.522123893805,100
US,Florida,Collier,,0,0,0,0,0,0,2.65486725663717,13.2743362831858,43.3628318584071,98.2300884955752,110.619469026549,100
Malta,,,,0,0,0,0,0,0,8,62.6666666666667,108,82.6666666666667,188,100
US,Arizona,Navajo,,0,0,0,0,0,0,0,2.41935483870968,32.258064516129,69.3548387096774,126.612903225806,100
US,Missouri,St. Charles,,0,0,0,0,0,0,0,0.763358778625954,16.030534351145,63.3587786259542,129.007633587786,100
Jordan,,,,0,0,0,0,0,3.33333333333333,0,226.666666666667,476.666666666667,290,243.333333333333,100
Taiwan*,,,,53.3333333333333,46.6666666666667,13.3333333333333,40,53.3333333333333,80,33.3333333333333,393.333333333333,960,580,273.333333333333,100
France,Reunion,,,0,0,0,0,0,0,3.125,40.625,378.125,540.625,168.75,100
US,Connecticut,Middlesex,,0,0,0,0,0,0,0,1.58730158730159,7.93650793650794,29.6296296296296,69.3121693121693,100
US,Pennsylvania,York,,0,0,0,0,0,0,0,1.3986013986014,13.2867132867133,56.6433566433566,103.496503496503,100
US,Texas,El Paso,,0,0,0,0,0,0,0,3.57142857142857,11.3095238095238,25.5952380952381,93.4523809523809,100
US,Louisiana,St. Bernard,,0,0,0,0,0,0,0,6.34920634920635,38.0952380952381,242.857142857143,228.571428571429,100
US,Utah,Utah,,0,0,0,0,0,0,0,2.60869565217391,19.1304347826087,69.5652173913043,145.217391304348,100
US,Louisiana,Lafayette,,0,0,0,0,0,0,0,3.57142857142857,32.1428571428571,258.333333333333,66.6666666666667,100
US,Missouri,Kansas City,,0,0,0,0,0,0,0,0,49.6124031007752,58.1395348837209,91.4728682170543,100
US,Michigan,Kent,,0,0,0,0,0,0,1.97368421052632,5.92105263157895,19.0789473684211,55.2631578947368,71.0526315789474,100
US,Florida,Osceola,,0,0,0,0,0,0,0,14.6067415730337,35.9550561797753,140.449438202247,140.449438202247,100
US,California,Ventura,,0,0,0,0,0,0,1.81818181818182,15.4545454545455,38.1818181818182,105.454545454545,88.1818181818182,100
US,South Carolina,Charleston,,0,0,0,0,0,0,1.42857142857143,5.71428571428571,78.5714285714286,244.285714285714,117.142857142857,100
US,Massachusetts,Berkshire,,0,0,0,0,0,0,11.5384615384615,11.5384615384615,70.5128205128205,179.48717948718,116.666666666667,100
US,Pennsylvania,Lebanon,,0,0,0,0,0,0,0,0.518134715025907,1.55440414507772,21.2435233160622,73.5751295336787,100
US,Kansas,Wyandotte,,0,0,0,0,0,0,0.980392156862745,6.86274509803922,25.4901960784314,70.5882352941177,167.647058823529,100
US,Virginia,Loudoun,,0,0,0,0,0,0,1.66666666666667,2.5,31.6666666666667,65,114.166666666667,100
US,Indiana,Hendricks,,0,0,0,0,0,0,1.63934426229508,1.63934426229508,13.9344262295082,77.8688524590164,114.754098360656,100
US,Vermont,Chittenden,,0,0,0,0,0,0,2.4390243902439,26.8292682926829,153.658536585366,248.780487804878,387.80487804878,100
US,Oklahoma,Tulsa,,0,0,0,0,0,0,2.94117647058824,4.41176470588235,52.9411764705882,161.764705882353,230.882352941176,100
US,Oregon,Washington,,0,0,0,0,0,3.07692307692308,12.3076923076923,23.0769230769231,121.538461538462,164.615384615385,153.846153846154,100
West Bank and Gaza,,,,0,0,0,0,0,3.6036036036036,23.4234234234234,12.6126126126126,36.036036036036,69.3693693693694,91.8918918918919,100
US,New Jersey,Hunterdon,,0,0,0,0,0,0,0,9.19540229885057,35.632183908046,104.597701149425,179.310344827586,100
US,Hawaii,Honolulu,,0,0,0,0,0,0,5.12820512820513,41.025641025641,151.282051282051,330.769230769231,328.205128205128,100
US,California,Tulare,,0,0,0,0,0,0,0.540540540540541,3.24324324324324,7.02702702702703,29.1891891891892,61.0810810810811,100
US,California,San Joaquin,,0,0,0,0,0,0,2.41935483870968,11.2903225806452,53.2258064516129,76.6129032258064,54.0322580645161,100
US,Texas,Lubbock,,0,0,0,0,0,0,0,1.96078431372549,10.4575163398693,58.1699346405229,69.281045751634,100
US,Indiana,Johnson,,0,0,0,0,0,0,2.72727272727273,0,30,81.8181818181818,110.909090909091,100
US,Arkansas,Pulaski,,0,0,0,0,0,0,3.73134328358209,9.70149253731343,48.5074626865672,32.089552238806,70.8955223880597,100
US,California,Santa Barbara,,0,0,0,0,0,0,0,7.20720720720721,21.6216216216216,96.3963963963964,93.6936936936937,100
China,Fujian,,,4800,5700,3200,700,150,0,0,0,1600,850,300,100
US,Delaware,Kent,,0,0,0,0,0,0,0,2.89855072463768,10.8695652173913,17.3913043478261,123.913043478261,100
US,Wisconsin,Dane,,0,2.22222222222222,0,0,0,0,6.66666666666667,51.1111111111111,193.333333333333,253.333333333333,175.555555555556,100
US,North Carolina,Durham,,0,0,0,0,0,0,0,29.9065420560748,40.1869158878505,67.2897196261682,89.7196261682243,100
US,Texas,Montgomery,,0,0,0,0,0,0,0.714285714285714,1.42857142857143,20,56.4285714285714,71.4285714285714,100
US,Michigan,Saginaw,,0,0,0,0,0,0,0,0,6.94444444444444,50,85.4166666666667,100
Georgia,,,,0,0,0,0,0.769230769230769,2.30769230769231,15.3846153846154,12.3076923076923,30,42.3076923076923,64.6153846153846,100
US,New Jersey,Atlantic,,0,0,0,0,0,0,0,1.96078431372549,4.57516339869281,26.1437908496732,92.156862745098,100
US,Maine,Cumberland,,0,0,0,0,0,0,0,45.945945945946,75.6756756756757,154.054054054054,87.8378378378378,100
US,Kansas,Johnson,,0,0,0,0,0,0,4.3956043956044,13.1868131868132,47.2527472527472,112.087912087912,100,100
US,Nebraska,Hall,,0,0,0,0,0,0,0,0,0.392156862745098,7.05882352941176,25.4901960784314,100
Senegal,,,,0,0,0,0,0,4.70588235294118,0,31.7647058823529,87.0588235294118,105.882352941176,64.7058823529412,100
US,Georgia,Henry,,0,0,0,0,0,0,0,3.09278350515464,26.8041237113402,88.659793814433,121.649484536082,100
US,Colorado,Douglas,,0,0,0,0,0,1.69491525423729,3.38983050847458,18.6440677966102,89.8305084745763,176.271186440678,167.796610169492,100
China,Hebei,,,6400,9200,10800,4200,1000,100,0,0,100,600,200,100
US,Maryland,Charles,,0,0,0,0,0,0,0,1.36054421768707,5.4421768707483,40.1360544217687,75.5102040816327,100
Mauritius,,,,0,0,0,0,0,0,0,30,780,880,1450,100
US,Tennessee,Williamson,,0,0,0,0,0,2.77777777777778,19.4444444444444,75,97.2222222222222,358.333333333333,247.222222222222,100
US,Colorado,Boulder,,0,0,0,0,0,0,0,11.5789473684211,57.8947368421053,69.4736842105263,89.4736842105263,100
US,Ohio,Summit,,0,0,0,0,0,0,0,6.74157303370786,49.438202247191,117.977528089888,74.1573033707865,100
US,Florida,Manatee,,0,0,0,0,0,0.769230769230769,0.769230769230769,5.38461538461539,12.3076923076923,49.2307692307692,69.2307692307692,100
US,Oregon,Marion,,0,0,0,0,0,0,2.7027027027027,14.8648648648649,59.4594594594595,144.594594594595,95.9459459459459,100
US,Utah,Summit,,0,0,0,0,0,0,0,136.842105263158,405.263157894737,484.210526315789,494.736842105263,100
US,Florida,Seminole,,0,0,0,0,0,0,1.2987012987013,15.5844155844156,35.0649350649351,136.363636363636,109.090909090909,100
US,Indiana,St. Joseph,,0,0,0,0,0,0,0.641025641025641,1.28205128205128,11.5384615384615,28.2051282051282,54.4871794871795,100
Canada,Saskatchewan,,,0,0,0,0,0,0,0,47.0588235294118,232.352941176471,326.470588235294,191.176470588235,100
US,Florida,Polk,,0,0,0,0,0,0,0,5.71428571428571,22.8571428571429,118.571428571429,187.142857142857,100
Montenegro,,,,0,0,0,0,0,0,0,5.88235294117647,129.411764705882,147.058823529412,211.764705882353,100
US,Oklahoma,Cleveland,,0,0,0,0,0,0,0,12.8571428571429,42.8571428571429,117.142857142857,157.142857142857,100
US,Mississippi,Hinds,,0,0,0,0,0,0,0,6.12244897959184,37.7551020408163,76.530612244898,86.734693877551,100
US,Louisiana,Calcasieu,,0,0,0,0,0,0,0,1.0989010989011,15.3846153846154,102.197802197802,110.989010989011,100
